[26/07/22;15.22.52];Ami IT?22 UMS: Yowes deh;;
Urng kyan;e gel 2;;;
[26/07/22;15.22.54];Inandra IT?22 UMS: yo nanti ikut GO dulu;;
[26/07/22;15.23.03];Inandra IT?22 UMS: gausah mikir open learning dulu;;
[26/07/22;15.23.17];~?.: Oke suwun info ne;;
[26/07/22;15.23.17];Ami IT?22 UMS: Siap mas e;;
?[26/07/2;2 15.23.41;] Inandra IT?22 UMS: ?stiker tidak disertakan;;
[26/07/22;15.24.23];Amandarisma IT?22 UMS: memberi link dan komen mahasiswa lain sud;ah;?
[26/07/22;15.27.38];~?naufaldeffaa: comment e didouble coba itu keapus;;
[26/07/22;17.22.15];~?22_Rizaldi Zakaria Fajrin: Udh abis kesempatan koreksinya;;
[26/07/22;17.22.41];~?fiba: Trus gimana solusinya;;
[26/07/22;17.22.51];~?fiba: Tinggal satu itu doang;;
[26/07/22;17.22.53];~?Jajar: Koreksinya keknya cuma 20an;;
[26/07/22;17.23.12];~?22_Rizaldi Zakaria Fajrin: Ya gatau klo solusinya;;
?[26/07/2;2 17.23.48;] ~?fiba: ?stiker tidak disertakan;;
[26/07/22;17.23.59];~?22_Rizaldi Zakaria Fajrin: Aku juga maba heii;;
[26/07/22;17.24.20];~?Ardhan: Buset sampe kesempatan 20 kali habis????;;
[26/07/22;17.24.34];~?Fathurrobbany: trimo nasib mas??;;
[26/07/22;17.24.44];~?fiba: Salah nomer itu doang aku coba semua kok salah mulu??;;
[26/07/22;17.24.54];~?fiba: Tanya temen katanya jawaban ada 2;;
[26/07/22;17.25.00];sofia: jawab bcd;;
[26/07/22;17.25.03];~?Ardhan: Ada 3;;
[26/07/22;17.25.07];~?fiba: Iye bang;;
[26/07/22;17.25.23];~?22_Rizaldi Zakaria Fajrin: 3;;
[26/07/22;17.25.25];~?fiba: ??;;
[26/07/22;17.25.40];~?fiba: Pasrah;;
[26/07/22;17.26.12];~?Ardhan: Sans, syarat lulus ga harus 100%;;
[26/07/22;17.26.18];~?Ardhan: Minimal 90%;;
[26/07/22;17.26.26];~?fiba: Gua 92??;;
[26/07/22;17.26.43];~?fiba: Afah iya;;
[26/07/22;17.39.43];~?R: ?Kak Lintang Himatif menambahkan ~?R;;
[26/07/22;17.52.43];Amandarisma IT?22 UMS: 100% lebih baik;;
[26/07/22;18.11.03];~?.: Kalo nggak lulus emang napa;;
[26/07/22;18.13.57];~?Nadiaa: Ngulang tahun depan;;
[26/07/22;18.14.57];~?Nadiaa: Soalnya skripsi kalo gk salah harus ada sertifikat mas;ta;kata kakakku
[26/07/22;18.16.23];idk: ini buat yang gelombang 1?;;
[26/07/22;18.17.46];~?Zendho Dwi Putra: Kayak e iya kan untuk masuk kelas e itu butu;h;kode
[26/07/22;18.17.56];~?Zendho Dwi Putra: Cuman aku juga gak tau sih soale aku gel 2;;
[26/07/22;18.19.32];idk: sama;;
[26/07/22;18.19.55];~?07/Rizky Maulana Saputra: Ni yg ikut gel 2 banyak?;;
[26/07/22;18.21.06];galuhandhini: Dikit kek nyaa??;;
[26/07/22;18.21.17];~?kholis: Akuu;;
[26/07/22;18.21.52];galuhandhini: Akuu;;
[26/07/22;18.22.00];~?isal: aku;;
[26/07/22;18.22.07];Rosida Fki Ums: aku;;
[26/07/22;18.22.20];sekar IT?22 UMS: akuu;;
[26/07/22;18.22.33];idk: setidaknya ada;;
[26/07/22;18.23.49];Aldo IT?22 UMS: Aku;;
[26/07/22;18.39.27];Jumiana IT?22 UMS: Akuu;;
[26/07/22;18.50.26];~?.: Gelombang ke dua kapan ya lupa aku;;
[26/07/22;18.52.05];Ami IT?22 UMS: Ktanya 22 agustus;;
[26/07/22;18.53.05];Inandra IT?22 UMS: betul ami;;
[26/07/22;18.53.38];~?dafaramadhaann: Link pendaftaran gel 2 belum di buka kan?;;
[26/07/22;18.53.55];Ami IT?22 UMS: Kya e blum;;
[26/07/22;20.13.57];Tuhu IT?22 UMS: Assalamu'alaikum bang;;
Ad yang s;olo jdi ma;hasiswa  ums nggk di daerahnya?;;
[26/07/22;20.21.55];Tuhu IT?22 UMS: TTP;;
nyari tem;en gw send;iri soalnya??;;
Takut ngg;k paham da;n ketinggalan info;;
kayak GO;kemaren ti;"ba"" Dilaksanakan soalnya nggk paham gw kalo hrs melakukan pendaft";ar;an dlu
[26/07/22;20.22.50];Tuhu IT?22 UMS: Panik gw kemaren GO Gel 1 dimulai;;
[26/07/22;20.22.53];~?kholis: Wa'alaikumsalam...;;
aku;;;;
[26/07/22;20.23.31];~?Aldino: Masih ada gel 2;;
[26/07/22;21.18.08];~?.: Cari teman ngoding, gabut ??;;
[26/07/22;21.21.47];joselyn IT?22 UMS: Mending tidur??;;
[26/07/22;21.24.20];~?28/Ikrar Maulana Bakti: Tutor ngoding dong bro;;
?[26/07/2;2 21.25.16;] ~?Jajar: ?stiker tidak disertakan;;
[26/07/22;21.35.02];~?It'snaffy: Hadir????;;
[26/07/22;21.37.41];~?Jo: Buka cmd ganti text jadi warna ijo = hengker;;
[26/07/22;22.50.17];Oza IT?22 UMS: Trus ketik netsh wlan;;
[26/07/22;22.51.14];~?Rayssa: ?Pesan ini dihapus.;;
[26/07/22;22.51.27];~?28/Ikrar Maulana Bakti: Siapa yg ambil infor tapi sama sekali;ga;tau coding???
[26/07/22;22.51.28];~?Rayssa: Inspect element chrome;;
[26/07/22;22.52.20];~?dafaramadhaann: Saya???;;
[26/07/22;22.52.29];~?07/Rizky Maulana Saputra: Saya;;
?[26/07/2;2 22.52.31;] ~?07/Rizky Maulana Saputra: ?stiker tidak disertakan;;
[26/07/22;22.52.45];~?isal: saya;;
[26/07/22;23.02.23];rara IT?22 UMS: akyu;;
[26/07/22;23.03.11];~?Ysuuf: Adalah saya;;
?[26/07/2;2 23.06.03;] ~?naufaldeffaa: ?stiker tidak disertakan;;
[27/07/22;07.43.36];~?~ yall: ?Kak Lintang Himatif menambahkan ~?~ yall;;
?[27/07/2;2 07.42.06;] ~?rendi: ?stiker tidak disertakan;;
[27/07/22;08.04.25];galuhandhini: ???;;
[27/07/22;08.11.41];~?Nadiaa: Hadir;;
?[27/07/2;2 08.14.20;] ~?Henri: ?stiker tidak disertakan;;
[27/07/22;08.15.57];Zul IT?22 UMS: ??;;
?[27/07/2;2 08.25.26;] Zheika IT?22 UMS: ?stiker tidak disertakan;;
[27/07/22;08.26.51];~?Zaki Tri Pamungkas: Siapa yang ambil infor tapi gak tau anime;;
[27/07/22;08.29.11];~?.: Aku;;
[27/07/22;08.31.20];Rezza Fahlevi IT?22 UMS: njr;;
[27/07/22;08.32.56];~???: ???;;
?[27/07/2;2 09.06.31;] ~?Aldino: ?stiker tidak disertakan;;
[27/07/22;16.19.41];Ikhlasul IT?22 UMS: ?kak diva Fki menambahkan Ikhlasul IT?22 UMS;;
[27/07/22;18.14.50];~?Arifin: ?kak diva Fki menambahkan ~?Arifin;;
[27/07/22;19.02.21];~?ulin: ?Kak Lintang Himatif menambahkan ~?ulin;;
[27/07/22;20.11.05];~?Adesfara: Inpo login lur;;
[27/07/22;20.17.46];Said IT?22 UMS: nanti malem lur;;
[27/07/22;20.18.15];~?Zendho Dwi Putra: Log apaan;;
[27/07/22;20.18.31];~?Adesfara: Gas;;
[27/07/22;20.18.33];Said IT?22 UMS: gamudeng lur??;;
[27/07/22;20.18.40];Said IT?22 UMS: login apa bang;;
[27/07/22;20.18.42];~?Adesfara: Ml lah;;
[27/07/22;20.18.42];~?Zendho Dwi Putra: Wow ..;;
[27/07/22;20.18.51];~?Zendho Dwi Putra: Wooo...;;
[27/07/22;20.18.56];Said IT?22 UMS: ndue ne pubg ki;;
[27/07/22;20.19.15];idk: pensi;;
[27/07/22;20.19.22];Said IT?22 UMS: wahh;;
[27/07/22;20.19.25];~?rf: kelass bang;;
[27/07/22;20.19.29];Heidar IT UMS?22: Sini join;;
[27/07/22;20.19.35];Said IT?22 UMS: kelas malam;;
[27/07/22;20.19.48];~?Adesfara: Ff ae??;;
[27/07/22;20.19.58];~?rf: gas bangg;;
[27/07/22;20.19.58];Said IT?22 UMS: tak kiro mau nang grup info mabar wkkwk ??;;
[27/07/22;20.20.00];~?Jo: Ml ku ngechit mas rpp?;;
[27/07/22;20.20.02];~?Adesfara: Gass;;
[27/07/22;20.20.04];Said IT?22 UMS: jebulle neng kene wkwk;;
[27/07/22;20.20.07];~?Adesfara: Rpp;;
[27/07/22;20.20.14];~?Adesfara: Tombol rp neng pengaturan;;
[27/07/22;20.20.40];~?Jo: Kebal report;;
[27/07/22;20.21.18];~?Adesfara: Oalah;;
[27/07/22;20.21.22];~?Adesfara: Di ajar i yo glm;;
?[27/07/2;2 20.36.19;] ~?Fathurrobbany: ?stiker tidak disertakan;;
[28/07/22;10.51.02];Aqila Shafa IT?22 UMS: ?kak diva Fki menambahkan Aqila Shafa IT?;22;UMS
[28/07/22;16.20.14];~?Afrizal: ?Kak Lintang Himatif menambahkan ~?Afrizal;;
[28/07/22;17.07.40];~???: ??~??? telah mengganti nomor teleponnya ke nomor baru. ?Ke;tu;k untuk mengirim pesan atau menambah nomor baru.
[28/07/22;20.30.47];?+62ÿ895?3567?53464?: ?kak diva Fki menambahkan ?+62ÿ895?3567?53;46;4?
[29/07/22;15.52.48];Gilang Sri Nayaka: ?Kak Lintang Himatif menambahkan Gilang Sri N;ay;aka
[31/07/22;11.33.00];~?Nadiaa: Maaf kak Mau nanya.. untuk bagian instansi di isi apa;ya;?????
[31/07/22;11.43.49];Rezza Fahlevi IT?22 UMS: ums;;
[31/07/22;11.44.09];~?Nadiaa: Makasih;;
[31/07/22;11.45.00];~?Cahya: halo temen temen, minggu depan meet up yok;;
[31/07/22;11.45.50];~?Jajar: Dimn kak;;
[31/07/22;11.47.37];Helmy IT?22 UMS: Meet apa ya kak?;;
[31/07/22;11.48.51];"~?Cahya: dipikirin bareng"" ae enak e dimana";;
[31/07/22;11.49.03];"~?Cahya: ketemu sama temen"" 22 no";;
[31/07/22;11.49.07];Rezza Fahlevi IT?22 UMS: gmeet??;;
?[31/07/2;2 11.49.16;] Helmy IT?22 UMS: ?stiker tidak disertakan;;
[31/07/22;11.51.44];~?Afrizal: jauh kak anak rantau,belum ke solo??;;
[31/07/22;11.55.02];Jumiana IT?22 UMS: 2;;
[31/07/22;11.55.19];~?Asna: Info kost an cewek ??;;
[31/07/22;11.56.01];~?Jajar: Manutt;;
[31/07/22;11.56.35];~?Cahya: bentar lagi kan offline;;
[31/07/22;11.59.31];labib Awwam IT?22 UMS: monggo;;
[31/07/22;11.59.37];~?Afrizal: masih Masta gel.2 aku kak;;
[31/07/22;12.00.06];~?Cahya: kapan to gelombang 2 ne?;;
[31/07/22;12.00.57];~?-Bagoes Ahmad Fathoni: ?Pesan ini dihapus.;;
[31/07/22;12.01.21];sofia: itu imm kaya e bukan yg gel 2;;
[31/07/22;12.01.41];~?-Bagoes Ahmad Fathoni: Ohh salah;;
[31/07/22;12.01.43];~?07/Rizky Maulana Saputra: Itu IMM gel 1;;
[31/07/22;12.02.13];galuhandhini: 22 Agustus;;
[31/07/22;12.09.05];~?Afrizal: ada yang Masta gel.2 kah?;;
[31/07/22;12.12.55];galuhandhini: Akuu;;
[31/07/22;12.20.12];Jumiana IT?22 UMS: Aku;;
[31/07/22;12.22.33];~?nafishlubna: akuu;;
[31/07/22;16.14.13];~?28/Ikrar Maulana Bakti: Gas;;
[31/07/22;16.50.45];~?.: Sama dong;;
[31/07/22;16.51.22];~?.: meet up apa;;
[31/07/22;16.53.53];~?Cahya: grup ini;;
[31/07/22;17.04.08];labib Awwam IT?22 UMS: agendakan bro;;
[31/07/22;17.05.57];~?Cahya: kapan nih enake;;
[31/07/22;17.06.39];Rendy Himatif?22 UMS: katanya minggu depan;;
[31/07/22;17.06.41];~?Zaki: dimana ?;;
[31/07/22;17.07.07];~?Cahya: emang pada mau?;;
[31/07/22;17.07.16];Rendy Himatif?22 UMS: laa gimana yg lain;;
[31/07/22;17.07.21];Rendy Himatif?22 UMS: kalo mau list aja;;
[31/07/22;17.07.28];Heidar IT UMS?22: Gas banter;;
[31/07/22;17.07.33];Rendy Himatif?22 UMS: ditentuin sek wae tanggal berapa;;
[31/07/22;17.08.21];labib Awwam IT?22 UMS: mau weekend apa weekday?;;
[31/07/22;17.08.22];~?Cahya: tanggal 6 gimana?;;
[31/07/22;17.08.47];~?Alleyda: Weekend aja;;
[31/07/22;17.08.52];Rendy Himatif?22 UMS: aku manut sih;;
[31/07/22;17.09.00];~?Cahya: nahh ini weh;;
[31/07/22;17.09.02];Heidar IT UMS?22: 2in;;
[31/07/22;17.09.12];Rendy Himatif?22 UMS: tanggal 6 pada bisa ndak itu,;;
[31/07/22;17.09.13];Rendy Himatif?22 UMS: *?;;
[31/07/22;17.09.41];~?Alleyda: Bisa;;
[31/07/22;17.09.50];Rendy Himatif?22 UMS: rame ga ini nanti;;
[31/07/22;17.09.58];Rendy Himatif?22 UMS: kalo rame berarti booking dulu kan;;
[31/07/22;17.10.28];labib Awwam IT?22 UMS: list srawung santuy:;;
sabtu, 6;agustus 22;;;
1.;;;;
2.;;;;
3.;;;;
lanjutke;n;;;
[31/07/22;17.11.12];labib Awwam IT?22 UMS: @6285713833954 awali;;
[31/07/22;17.11.23];~?Alleyda: list srawung santuy:;;
sabtu, 6;agustus 22;;;
1. Alleyd;a;;;
2.;;;;
3.;;;;
lanjutke;n;;;
[31/07/22;17.11.46];labib Awwam IT?22 UMS: alleyda ce/co?;;
[31/07/22;17.12.01];~?Alleyda: Ce;;
[31/07/22;17.12.26];labib Awwam IT?22 UMS: list srawung santuy:;;
sabtu, 6;agustus 22;;;
1. Alleyd;a;;;
2. labib;;;;
3.;;;;
lanjutke;n;;;
[31/07/22;17.14.22];Rendy Himatif?22 UMS: list srawung santuy:;;
sabtu, 6;agustus 22;;;
1. Alleyd;a;;;
2. labib;;;;
3. Rendy;;;;
lanjutke;n;;;
[31/07/22;17.15.03];labib Awwam IT?22 UMS: @62895414256031 ?;;
[31/07/22;17.18.49];~?Vega Agusta: Malam minggu kah ?;;
[31/07/22;17.19.02];Rendy Himatif?22 UMS: iyoo malem minggu;;
[31/07/22;17.19.05];Rendy Himatif?22 UMS: gimana?;;
[31/07/22;17.19.27];Roby IT?22 UMS: Terlalu dket ga si?;;
[31/07/22;17.19.34];~?Vega Agusta: Bentar mas nonton kondisi dulu??;;
[31/07/22;17.21.37];Helmy IT?22 UMS: Nangdi bos;;
[31/07/22;17.22.15];labib Awwam IT?22 UMS: rung ngerti kik;;
[31/07/22;17.22.46];~?Fathurrobbany: Saya si ngikut;;
[31/07/22;17.37.58];~?dafaramadhaann: 2;;
[31/07/22;17.40.33];labib Awwam IT?22 UMS: @6285713833954 pasukanmu digerakke ra?;;
?[31/07/2;2 17.40.57;] Helmy IT?22 UMS: ?stiker tidak disertakan;;
[31/07/22;17.52.37];Dizzo Violeta IT?22 UMS: Sabar dong belum otw sopo nih ??;;
[31/07/22;17.53.04];galuhandhini: Nahh;;
[31/07/22;17.53.29];Dizzo Violeta IT?22 UMS: Masih di banten gays ??;;
[31/07/22;17.55.29];Dizzo Violeta IT?22 UMS: saran sih pas pembukaan registrasi imm,;j;adi kita barengan regristrasinya pulangnya iso nongki nongki
[31/07/22;17.55.49];~?nafishlubna: kapan tu;;
[31/07/22;17.55.51];galuhandhini: Ide bagus tuh;;
[31/07/22;17.57.15];Dizzo Violeta IT?22 UMS: Pas itu aku tanya kating sih pertengaha;n;bulan Agustus cuma belum pasti tanggal berapanya
[31/07/22;17.57.22];galuhandhini: Ga pas closing Masta aja tgl 27?;;
[31/07/22;17.57.45];Dizzo Violeta IT?22 UMS: Coba buka voting aja;;
[31/07/22;17.57.49];~?07/Rizky Maulana Saputra: Biar pada ikut semua kah;;
[31/07/22;17.57.51];Dizzo Violeta IT?22 UMS: Setujunya banyak dimana;;
[31/07/22;17.57.55];~?nafishlubna: sama masta gel 2 jauh ngga harinya;;
[31/07/22;17.57.57];Dizzo Violeta IT?22 UMS: Iyaa biar rame wkwk;;
[31/07/22;17.58.03];~?nafishlubna: 27 agustus?;;
[31/07/22;17.58.08];galuhandhini: Iyaa;;
[31/07/22;17.58.13];Dizzo Violeta IT?22 UMS: Oiyaa aku lupa ada yang gelombang 2 yaa;;
[31/07/22;17.58.28];Dizzo Violeta IT?22 UMS: Berarti sekalian closingan aja pulangny;a;kita nongki nongki
[31/07/22;17.58.36];galuhandhini: Itu kn semua pada ngumpul tgl 27 itu,tpi ya terser;ah;sii enaknya gimana nurut aja aku mah
[31/07/22;17.58.37];siva IT?22 Ums: okeeyyy;;
[31/07/22;17.58.44];galuhandhini: Iya gituu;;
[31/07/22;17.58.45];Ami IT?22 UMS: Aduh terlupkan??;;
[31/07/22;17.59.13];~?nafishlubna: gini juga boleh, malah pd ikut smua nnti;;
[31/07/22;17.59.24];Dizzo Violeta IT?22 UMS: Nahh yang ada acara nggapapa ngga ikut;ja;di ngga di wajibkan
[31/07/22;17.59.28];galuhandhini: Itu juga pas malming;;
[31/07/22;17.59.30];Dizzo Violeta IT?22 UMS: Lupaa ??;;
[31/07/22;17.59.35];Dizzo Violeta IT?22 UMS: Betull;;
[31/07/22;17.59.50];Dizzo Violeta IT?22 UMS: Nahh pas banget tuhh;;
[31/07/22;17.59.57];galuhandhini: Ini cuma pgn ngumpul biar saling kenal aja;;
[31/07/22;18.00.32];Dizzo Violeta IT?22 UMS: Iyaa ngumpul ngumpul aja biar saling ke;na;l 1 sama lain
?[31/07/2;2 18.01.00;] galuhandhini: ?stiker tidak disertakan;;
[31/07/22;18.01.17];galuhandhini: Gimana yang lain?;;
?[31/07/2;2 18.01.21;] Dizzo Violeta IT?22 UMS: ?stiker tidak disertakan;;
[31/07/22;18.01.29];galuhandhini: Setuju gaa;;
[31/07/22;18.01.36];Dizzo Violeta IT?22 UMS: Iyaa nih yang nongol di grup ini ini aj;a;??
[31/07/22;18.01.44];~?dafaramadhaann: Gass;;
[31/07/22;18.01.55];Dizzo Violeta IT?22 UMS: Ayooo dong sesama maba harus saling ken;al;
[31/07/22;18.02.10];galuhandhini: Yoii;;
[31/07/22;18.05.18];~?nafishlubna: closingan masta tu ya jdnya?;;
[31/07/22;18.05.23];~?Tegar Drajad: Gas mas;;
[31/07/22;18.05.48];~?Tegar Drajad: Listnya dilanjut noo;;
[31/07/22;18.07.16];~?nafishlubna: list srawung santuy:;;
sabtu, 6;agustus 22;;;
1. Alleyd;a;;;
2. labib;;;;
3. Rendy;;;;
4. lubna;;;;
lanjutke;n;;;
[31/07/22;18.07.41];Rendy Himatif?22 UMS: sidone tanggal 27?;;
[31/07/22;18.10.05];galuhandhini: 6/27 nihh;;
[31/07/22;18.10.15];labib Awwam IT?22 UMS: hpne ga kuat ngab;;
[31/07/22;18.10.19];~?Aldino: Tanggal 6 ndak iso aku;;
[31/07/22;18.10.24];~?Aldino: Ganti tanggal kek;;
[31/07/22;18.10.41];Roby IT?22 UMS: Nek tgl 6 dikit yg bisa;;
[31/07/22;18.10.42];Said IT?22 UMS: srawung opo si?;;
[31/07/22;18.10.51];Rendy Himatif?22 UMS: tanggal 27 wae nek nggono;;
[31/07/22;18.10.53];Rendy Himatif?22 UMS: ben akeh;;
[31/07/22;18.10.54];Roby IT?22 UMS: Mnding dket2 IMM wae ben rame;;
[31/07/22;18.10.58];arina IT?22 UMS: tanggal 20 an ke atas aja biar aku bisa ikut ju;ga;hehe
[31/07/22;18.11.00];Dizzo Violeta IT?22 UMS: Iyaa;;
[31/07/22;18.11.05];~?nafishlubna: gatau juga wkwk;;
[31/07/22;18.11.11];Ami IT?22 UMS: Gayamu;;
[31/07/22;18.11.22];Said IT?22 UMS: gertiku rewang;;
[31/07/22;18.11.24];~?Aldino: Srawung iku semacam guyub rukun;;
[31/07/22;18.11.32];Dizzo Violeta IT?22 UMS: Closingan aja kan ada yang gel 1 ada ya;ng;gel 2
[31/07/22;18.11.34];Said IT?22 UMS: ?Pesan ini dihapus.;;
[31/07/22;18.11.41];Amandarisma IT?22 UMS: setuju sih;;
[31/07/22;18.11.42];"galuhandhini: Nnt klo tgl 27 kn yg ngerantau"" udh pada di solo";;
[31/07/22;18.11.47];~?raflidio.: Cocok;;
[31/07/22;18.11.49];Faiz IT?22 UMS: bn kenal kanchane bodo????;;
[31/07/22;18.11.49];~?Aldino: Nyinom mas;;
[31/07/22;18.11.55];~?naufaldeffaa: ngumpul mas ben akrab;;
?[31/07/2;2 18.11.55;] Inandra IT?22 UMS: ?stiker tidak disertakan;;
[31/07/22;18.12.13];Ami IT?22 UMS: Astagfirullah??;;
[31/07/22;18.12.19];Said IT?22 UMS: laiyo maksutku i ngopo ngonolho??kegiatane ngopi;o;po piye
[31/07/22;18.12.33];labib Awwam IT?22 UMS: duduk melingkar mas;;
[31/07/22;18.12.33];Ami IT?22 UMS: Gosip;;
[31/07/22;18.12.36];~?Asna: Yuppp;;
[31/07/22;18.12.57];Said IT?22 UMS: ngopi santuy to;;
[31/07/22;18.13.14];~?Aldino: Duduk melingkar berarti kotak mas;;
[31/07/22;18.13.17];labib Awwam IT?22 UMS: ngmbe wedang putih;;
[31/07/22;18.13.22];~?Afrizal: 27 aja 27 aku Masta gel.2 biar ngikuttt;;
[31/07/22;18.13.32];~?Jo: Kayang bareng;;
[31/07/22;18.13.40];Said IT?22 UMS: mengerikan;;
?[31/07/2;2 18.14.14;] galuhandhini: ?stiker tidak disertakan;;
[31/07/22;18.14.37];Aldo IT?22 UMS: Setuju si;;
[31/07/22;18.14.57];~?Jo: Gel 2 brp org? 100 ada?;;
[31/07/22;18.15.24];galuhandhini: Ngelist aja deh ga tau juga;;
[31/07/22;18.17.55];~?iqbal_ft_: tgl 27 masuk si , gass, kalo tgl 6 , gua baru balik;k;ampung wei wkkw
[31/07/22;18.18.35];Aldo IT?22 UMS: Gas 27;;
[31/07/22;18.18.46];~?iqbal_ft_: gas;;
[31/07/22;18.18.52];Helmy IT?22 UMS: srawung itu semacam buat sholat yang digunakan;la;ki laki
[31/07/22;18.19.04];~?dafaramadhaann: Sarung;;
[31/07/22;18.19.08];~?iqbal_ft_: sarung itu pakk;;
[31/07/22;18.19.16];labib Awwam IT?22 UMS: ih lucu koe hel;;
[31/07/22;18.20.34];Aldo IT?22 UMS: Sarang;;
[31/07/22;18.25.31];Inandra IT?22 UMS: lucu banget hahaha;;
[31/07/22;19.18.11];~?~: barengan masta gel 2?;;
?[31/07/2;2 19.49.12;] ~?.: ?stiker tidak disertakan;;
[31/07/22;19.54.17];~?28/Ikrar Maulana Bakti: list srawung santuy:;;
sabtu, 6;agustus 22;;;
1. Alleyd;a;;;
2. labib;;;;
3. Rendy;;;;
4. lubna;;;;
5. Ikrar;;;;
lanjutke;n;;;
[31/07/22;19.54.48];~?nafishlubna: loo kata 27;;
[31/07/22;19.55.27];~?28/Ikrar Maulana Bakti: Tanggal 6 sama 27 gas;;
[31/07/22;19.55.50];Rendy Himatif?22 UMS: peng 2 ki?;;
[31/07/22;19.56.18];~?Cahya: gini ae, yang mau ikut tanggal 6 ya ayo, yang mau ikut;pa;s tanggal 27 ya gapapa
[31/07/22;19.57.44];~?Asna: Siang po malem?;;
[31/07/22;19.57.49];~?Asna: Nek siang gass aku;;
[31/07/22;19.59.47];Ami IT?22 UMS: Malm kyak e;;
[31/07/22;20.01.41];~?Asna: Nek udah di kost malem gass, nek belum dikost bisane sia;ng;
[31/07/22;20.02.23];labib Awwam IT?22 UMS: gaboleh keluar malem mama;;
[31/07/22;20.02.55];Helmy IT?22 UMS: Entar diantar;;
?[31/07/2;2 20.02.59;] Helmy IT?22 UMS: ?stiker tidak disertakan;;
[31/07/22;20.03.10];labib Awwam IT?22 UMS: koe lo;;
?[31/07/2;2 20.03.12;] Heidar IT UMS?22: ?stiker tidak disertakan;;
[31/07/22;20.03.52];Oza IT?22 UMS: Helmy ojo omdo loyaa;;
[31/07/22;20.03.57];Heidar IT UMS?22: Tempatnya mana oy?;;
[31/07/22;20.04.09];~?Asna: Jauh bro nek urung ngekost;;
[31/07/22;20.04.22];Helmy IT?22 UMS: La rumahe mana?;;
?[31/07/2;2 20.04.26;] Helmy IT?22 UMS: ?stiker tidak disertakan;;
[31/07/22;20.04.34];Helmy IT?22 UMS: Jauh I dimana?;;
[31/07/22;20.04.50];labib Awwam IT?22 UMS: siap antar jemput helmy tuh;;
[31/07/22;20.04.50];~?Asna: Sukoharjo paling selatan;;
[31/07/22;20.05.06];Helmy IT?22 UMS: Kapan to;;
[31/07/22;20.05.30];~?_Khoirul abdillah: aku yo selatan kik;;
[31/07/22;20.06.24];labib Awwam IT?22 UMS: tgl 6 j;;
[31/07/22;20.06.24];~?isal: enek sng teko magetan ta?;;
[31/07/22;20.08.17];~?Asna: Ngendi?;;
[31/07/22;20.08.18];Oza IT?22 UMS: Aku;;
[31/07/22;20.09.10];~?_Khoirul abdillah: tawangsari sisih kidul;;
[31/07/22;20.09.22];~?Asna: Aku weru;;
[31/07/22;20.09.58];labib Awwam IT?22 UMS: wes kono barengan wae;;
[31/07/22;20.10.04];Helmy IT?22 UMS: ???;;
[31/07/22;20.12.15];galuhandhini: Aku Ngawi;;
[31/07/22;20.13.47];sofia: iya kak andin tau;;
?[31/07/2;2 20.14.22;] galuhandhini: ?stiker tidak disertakan;;
[31/07/22;20.23.23];~?Cahya: area ums ae;;
[01/08/22;09.33.22];~?.: Yang ngekos siapa aja?;;
[01/08/22;09.33.27];"~?.: Info kos"" an";;
[01/08/22;09.35.06];~?Afrizal: saya kost;;
[01/08/22;10.12.38];~?Cahya: Assalamualaikum,;;
Mengundan;g Teman-te;man semua untuk mengikuti virtual webinar series ke-5 yg diseleng;ga;rakan Prodi Teknik Informatika.
InsyaAlla;h akan dia;gendakan pada :;;
Hari/tgl;: Senin, 1;Agustus 2022.;;
Pembicara;: Dr. Rau;la Gaikovina Kula;;
Institusi;: NAIST J;apan;;
Topik : E;merging tr;end and issues in software engineering.;;
Jam : 11.;00-12.00 W;IB;;
Tempat :;Zoom meeti;ng.;;
https://u;s02web.zoo;m.us/j/85791730354?pwd=SDhPVy8zVk1aTFRPMHlvdlI2RVorQT09;;
Meeting I;D : 857 91;73 0354;;
Passcode;: 544457;;;
;;;;
Atas perh;atiannya k;ami ucapkan terimakasih;;
Wassalamu;alikum.;;;
[01/08/22;10.12.55];~?Cahya: ini gaes, dari kating;;
[01/08/22;10.22.02];Roby IT?22 UMS: Ada brosurnya gak coba liat;;
[01/08/22;10.22.13];~?Cahya: wah gaada i bro;;
[01/08/22;10.22.26];~?Cahya: kok brosur?;;
[01/08/22;10.26.25];idk: wajib ya? gel 2 ikut juga?;;
[01/08/22;10.27.06];~?Cahya: maksudnya gel 2 ikut juga?;;
[01/08/22;10.27.19];idk: iya;;
[01/08/22;10.27.45];~?Cahya: setauku kalo ada webinar gini ikut ae sih meskipun ga w;aj;ib, toh juga kita dapet sertif
[01/08/22;10.28.21];idk: yang kemarin dapet sertifikat juga?;;
[01/08/22;10.28.27];idk: ga ikut soalnya;;
[01/08/22;10.28.48];monica IT?22 UMS: Iya dapat;;
[01/08/22;10.29.17];idk: ga oncam gpp kan?;;
[01/08/22;10.30.48];~?Cahya: dapet i;;
[01/08/22;10.33.02];kak diva Fki: gapapa, kalo memang berhalangan untuk oncam;;
[01/08/22;10.33.35];~?Cahya: aku kemarin tanya admin grup ini, katane kalo sertif it;u;penting buat nilai lifeskill pas mau lulus
[01/08/22;10.37.19];~?Rakha MFatwa: Itu mesti daftar dulu apa bisa langsung join?;;
[01/08/22;10.37.33];~?Cahya: langsung join;;
[01/08/22;10.37.37];~?Rakha MFatwa: Ok;;
